"cytokine","cell_type","gene","direction","weight"
"IL-2","T_cell_gd","BYSL","up",0.429713503236396
"IL-2","T_cell_gd","MRPS28","up",0.428800797923119
"IL-2","T_cell_gd","ANP32B","up",0.427807939798113
"IL-2","T_cell_gd","YBX1","up",0.42769963937647
"IL-2","T_cell_gd","TRIM5","up",0.427149073292226
"IL-2","T_cell_gd","BCL2","up",0.425992330809592
"IL-2","T_cell_gd","GBP6","up",0.425855976239296
"IL-2","T_cell_gd","EIF1AX","up",0.425757285462894
"IL-2","T_cell_gd","CAPRIN1","up",0.425116564523862
"IL-2","T_cell_gd","TSR1","up",0.424807438206586
"IL-2","T_cell_gd","COX6A1","up",0.424512577889382
"IL-2","T_cell_gd","EEF1E1","up",0.423780438011501
"IL-2","T_cell_gd","IL2RA","up",0.423032152699704
"IL-2","T_cell_gd","RCC2","up",0.4227481657012
"IL-2","T_cell_gd","YBX3","up",0.422647632488205
"IL-2","T_cell_gd","NOTCH1","up",0.421184757998869
"IL-2","T_cell_gd","PSME1","up",0.41973742721735
"IL-2","T_cell_gd","ZNF593","up",0.418391573448449
"IL-2","T_cell_gd","TMEM147","up",0.416836874287307
"IL-2","T_cell_gd","SNRPF","up",0.414191070241716
"IL-2","T_cell_gd","FDPS","up",0.412250799999881
"IL-2","T_cell_gd","WDR77","up",0.411899656256274
"IL-2","T_cell_gd","DEGS1","up",0.411475348153384
"IL-2","T_cell_gd","TOMM5","up",0.411375271849208
"IL-2","T_cell_gd","ACSL5","up",0.409182267487008
"IL-2","T_cell_gd","NDUFB4","up",0.408815025388286
"IL-2","T_cell_gd","SEC61A1","up",0.408807397611861
"IL-2","T_cell_gd","SSSCA1","up",0.408740985138637
"IL-2","T_cell_gd","LTV1","up",0.408691490763022
"IL-2","T_cell_gd","AKT1","up",0.406922079221299
"IL-2","T_cell_gd","DCAF1","up",0.406364591957905
"IL-2","T_cell_gd","SRSF9","up",0.405605236697924
"IL-2","T_cell_gd","PMEPA1","up",0.404210299345056
"IL-2","T_cell_gd","HPRT1","up",0.403392859015171
"IL-2","T_cell_gd","SMYD2","up",0.403046331729866
"IL-2","T_cell_gd","CASP8","up",0.402968789403908
"IL-2","T_cell_gd","IARS","up",0.401367773851844
"IL-2","T_cell_gd","NAP1L1","up",0.399402332975977
"IL-2","T_cell_gd","TOMM70","up",0.398716331505382
"IL-2","T_cell_gd","KARS","up",0.397935354327523
"IL-2","T_cell_gd","MSN","up",0.397179850200849
"IL-2","T_cell_gd","RSL24D1","up",0.397147746289819
"IL-2","T_cell_gd","NDUFAF4","up",0.396678870282769
"IL-2","T_cell_gd","SRP9","up",0.395594801942093
"IL-2","T_cell_gd","ZNF281","up",0.393575348621913
"IL-2","T_cell_gd","SEC61B","up",0.393048976125106
"IL-2","T_cell_gd","ACTG1","up",0.392968000057943
"IL-2","T_cell_gd","TMED5","up",0.392859834095275
"IL-2","T_cell_gd","POLR2H","up",0.39280504376481
"IL-2","T_cell_gd","EIF5B","up",0.392713172438643
"IL-2","T_cell_gd","FASN","up",0.391375238327623
"IL-2","T_cell_gd","PTMA","up",0.391366535859524
"IL-2","T_cell_gd","LLPH","up",0.390760748662357
"IL-2","T_cell_gd","TUBB","up",0.390674288941216
"IL-2","T_cell_gd","C16ORF91","up",0.384927317217686
"IL-2","T_cell_gd","FUBP1","up",0.384923692627071
"IL-2","T_cell_gd","CMTM6","up",0.384879651743125
"IL-2","T_cell_gd","CISH","up",0.383569379158842
"IL-2","T_cell_gd","TMBIM6","up",0.382901349213958
"IL-2","T_cell_gd","ATP2A2","up",0.382631763253098
"IL-2","T_cell_gd","TPR","up",0.382609129141068
"IL-2","T_cell_gd","MRPL21","up",0.382587057785077
"IL-2","T_cell_gd","HNRNPA2B1","up",0.381710117616867
"IL-2","T_cell_gd","ADAR","up",0.380379092262032
"IL-2","T_cell_gd","EIF2AK2","up",0.378547556797699
"IL-2","T_cell_gd","RRP9","up",0.377397088912599
"IL-2","T_cell_gd","EEF1G","up",0.377194731804967
"IL-2","T_cell_gd","SPCS2","up",0.376755721418042
"IL-2","T_cell_gd","CORO1A","up",0.375854331823395
"IL-2","T_cell_gd","TNPO3","up",0.37572415219746
"IL-2","T_cell_gd","DDX39A","up",0.375576407015477
"IL-2","T_cell_gd","TXN2","up",0.374782453068946
"IL-2","T_cell_gd","KDELR2","up",0.373744457108997
"IL-2","T_cell_gd","HBEGF","up",0.373134629090096
"IL-2","T_cell_gd","ATP5D","up",0.372673963775318
"IL-2","T_cell_gd","ALKBH1","up",0.372579115184479
"IL-2","T_cell_gd","SNRPC","up",0.370650077570918
"IL-2","T_cell_gd","TNFAIP8","up",0.370137954630097
"IL-2","T_cell_gd","HDLBP","up",0.367832559713722
"IL-2","T_cell_gd","DNAJA2","up",0.367202533826922
"IL-2","T_cell_gd","TCP1","up",0.36656375068585
"IL-2","T_cell_gd","UBA1","up",0.366402906755629
"IL-2","T_cell_gd","CD82","up",0.366148087958871
"IL-2","T_cell_gd","MRPS18B","up",0.366105168986535
"IL-2","T_cell_gd","SLC29A1","up",0.36391537242068
"IL-2","T_cell_gd","PSME3","up",0.363772853930661
"IL-2","T_cell_gd","TPM4","up",0.362588086141444
"IL-2","T_cell_gd","MRPS12","up",0.360230031465211
"IL-2","T_cell_gd","TRAFD1","up",0.359713861751508
"IL-2","T_cell_gd","RRS1","up",0.359464858118861
"IL-2","T_cell_gd","SMG7","up",0.35786602633888
"IL-2","T_cell_gd","ACOT7","up",0.357636990079768
"IL-2","T_cell_gd","MTHFD1","up",0.357473148015215
"IL-2","T_cell_gd","NOP10","up",0.356573328512705
"IL-2","T_cell_gd","CYBA","up",0.356287701046437
"IL-2","T_cell_gd","NDUFAF8","up",0.354930232069353
"IL-2","T_cell_gd","PTPN13","up",0.354162158221194
"IL-2","T_cell_gd","PRMT3","up",0.352576151981626
"IL-2","T_cell_gd","CORO2A","up",0.35196127557262
"IL-2","T_cell_gd","KPNB1","up",0.351353139227682
"IL-2","T_cell_gd","AATF","up",0.349646994629418
"IL-2","T_cell_gd","PIK3CD","up",0.349542543371523
"IL-2","T_cell_gd","SSR4","up",0.349089053181767
"IL-2","T_cell_gd","MORF4L2","up",0.347339629221153
"IL-2","T_cell_gd","FLNA","up",0.345778987481918
"IL-2","T_cell_gd","EIF6","up",0.345739223568647
"IL-2","T_cell_gd","MTHFD1L","up",0.344041782350861
"IL-2","T_cell_gd","WDR83OS","up",0.343544913915715
"IL-2","T_cell_gd","HSPBP1","up",0.341671511875715
"IL-2","T_cell_gd","JPT1","up",0.341380937020817
"IL-2","T_cell_gd","DYNLL1","up",0.341121456949818
"IL-2","T_cell_gd","UTP20","up",0.340656183558681
"IL-2","T_cell_gd","CETN3","up",0.339189168597451
"IL-2","T_cell_gd","ATP1A1","up",0.338448630839601
"IL-2","T_cell_gd","TEX2","up",0.33836318325389
"IL-2","T_cell_gd","TARS","up",0.337476957234909
"IL-2","T_cell_gd","LSM4","up",0.336327756105788
"IL-2","T_cell_gd","FKBP1A","up",0.334484865788838
"IL-2","T_cell_gd","CS","up",0.332271227176814
"IL-2","T_cell_gd","TAF10","up",0.331172531948059
"IL-2","T_cell_gd","MAK16","up",0.331093080628436
"IL-2","T_cell_gd","SNRPD2","up",0.330773829695911
"IL-2","T_cell_gd","UMPS","up",0.329824604009119
"IL-2","T_cell_gd","COMTD1","up",0.327309162947775
"IL-2","T_cell_gd","HEATR1","up",0.327295238290972
"IL-2","T_cell_gd","SEC13","up",0.327071030850298
"IL-2","T_cell_gd","XAF1","up",0.326335221389987
"IL-2","T_cell_gd","SMYD5","up",0.325849321318324
"IL-2","T_cell_gd","TRAPPC4","up",0.325754756526811
"IL-2","T_cell_gd","RAD23B","up",0.325031236542449
"IL-2","T_cell_gd","PPIA","up",0.324777919359126
"IL-2","T_cell_gd","NAA20","up",0.318854256209696
"IL-2","T_cell_gd","EXOSC5","up",0.318661968934753
"IL-2","T_cell_gd","IPO7","up",0.318461643790389
"IL-2","T_cell_gd","MYDGF","up",0.316742994003907
"IL-2","T_cell_gd","SLC35A4","up",0.316469606880244
"IL-2","T_cell_gd","MARS","up",0.316418288298043
"IL-2","T_cell_gd","TIMM10","up",0.31583204544618
"IL-2","T_cell_gd","SLAMF7","up",0.315204379914054
"IL-2","T_cell_gd","MYD88","up",0.31355028698425
"IL-2","T_cell_gd","PSMB3","up",0.313217401553858
"IL-2","T_cell_gd","PUS7","up",0.313025544603128
"IL-2","T_cell_gd","TMA16","up",0.312832425467053
"IL-2","T_cell_gd","SDCCAG3","up",0.312544403148911
"IL-2","T_cell_gd","SMARCC1","up",0.312162134633821
"IL-2","T_cell_gd","RMI2","up",0.310997515026398
"IL-2","T_cell_gd","RRP15","up",0.307641740797673
"IL-2","T_cell_gd","ALYREF","up",0.303793097434567
"IL-2","T_cell_gd","SMARCA4","up",0.300513730766187
"IL-2","T_cell_gd","MPHOSPH10","up",0.300096415726367
"IL-2","T_cell_gd","THAP12","up",0.297232321568442
"IL-2","T_cell_gd","NIFK","up",0.295624611512315
"IL-2","T_cell_gd","WNK1","up",0.291804386014349
"IL-2","T_cell_gd","C6ORF106","up",0.291261364002901
"IL-2","T_cell_gd","SUMO2","up",0.290713144353423
"IL-2","T_cell_gd","PARP10","up",0.283975875251806
"IL-2","T_cell_gd","GRWD1","up",0.28315901303926
"IL-2","T_cell_gd","NOL9","up",0.281332426172041
"IL-2","T_cell_gd","TIMM9","up",0.280816653514744
"IL-2","T_cell_gd","PSMD2","up",0.280697731015882
"IL-2","T_cell_gd","CDC42","up",0.280695191751638
"IL-2","T_cell_gd","RARS","up",0.28047067640303
"IL-2","T_cell_gd","ATM","up",0.278984458790293
"IL-2","T_cell_gd","ISG20","up",0.268181887460121
"IL-2","T_cell_gd","BBIP1","up",0.268082347401465
"IL-2","T_cell_gd","HNRNPF","up",0.265516496973115
"IL-2","T_cell_gd","LY6E","up",0.256599056353561
"IL-2","T_cell_gd","TXNRD1","up",0.256222932486252
"IL-2","T_cell_gd","ACTR3","up",0.255821779037768
"IL-2","T_cell_gd","UTP15","up",0.255813023348906
"IL-2","T_cell_gd","SPTSSA","down",0.259348136713742
"IL-2","T_cell_gd","UQCRH","down",0.263351631653883
"IL-2","T_cell_gd","CXCR4","down",0.283556961041749
"IL-2","T_cell_gd","GLUD1","down",0.286259084217996
"IL-2","T_cell_gd","EMP3","down",0.287279898076842
"IL-2","T_cell_gd","EIF3H","down",0.291689398343795
"IL-2","T_cell_gd","MPST","down",0.298897351301867
"IL-2","T_cell_gd","ACSBG1","down",0.299692682873826
"IL-2","T_cell_gd","EEF1A1","down",0.303952453161365
"IL-2","T_cell_gd","ING4","down",0.310508891123028
"IL-2","T_cell_gd","RMND5A","down",0.31326217498592
"IL-2","T_cell_gd","ECI1","down",0.313302008950338
"IL-2","T_cell_gd","ITM2B","down",0.316888474483322
"IL-2","T_cell_gd","PBXIP1","down",0.321322468430197
"IL-2","T_cell_gd","GMFG","down",0.322627549107039
"IL-2","T_cell_gd","FAU","down",0.329230900600471
"IL-2","T_cell_gd","S1PR1","down",0.337385884029435
"IL-2","T_cell_gd","ETS1","down",0.34051292297222
"IL-2","T_cell_gd","KDM7A","down",0.344384922090481
"IL-2","T_cell_gd","TMEM71","down",0.344850473367179
"IL-2","T_cell_gd","PGLYRP1","down",0.347363980906171
"IL-2","T_cell_gd","CDKN1B","down",0.347835167440473
"IL-2","T_cell_gd","ECH1","down",0.348139094541947
"IL-2","T_cell_gd","DDX5","down",0.351321930553979
"IL-2","T_cell_gd","MAP1LC3B","down",0.351925746231342
"IL-2","T_cell_gd","ACAA2","down",0.356632538537279
"IL-2","T_cell_gd","KRIT1","down",0.359942885030126
"IL-2","T_cell_gd","SMAD7","down",0.366086179592719
"IL-2","T_cell_gd","MAP4K4","down",0.368494053505294
"IL-2","T_cell_gd","CRTC3","down",0.368606409936801
"IL-2","T_cell_gd","TCF7","down",0.369168536549215
"IL-2","T_cell_gd","PFDN5","down",0.370500868750543
"IL-2","T_cell_gd","LZTFL1","down",0.372072821225298
"IL-2","T_cell_gd","CENPA","down",0.372133428406587
"IL-2","T_cell_gd","ARL5C","down",0.37748504937479
"IL-2","T_cell_gd","FAM189B","down",0.378053472767264
"IL-2","T_cell_gd","H3-3B","down",0.38425665656339
"IL-2","T_cell_gd","ARHGAP15","down",0.385493553855599
"IL-2","T_cell_gd","BNIP3L","down",0.401419711305932
"IL-2","T_cell_gd","CROT","down",0.402012664387819
"IL-2","T_cell_gd","RHOB","down",0.409280626627436
"IL-2","T_cell_gd","PLIN3","down",0.417533241954223
"IL-2","T_cell_gd","HCST","down",0.41964089292976
"IL-2","T_cell_gd","PIK3IP1","down",0.420541547585329
"IL-2","T_cell_gd","NEAT1","down",0.422461862350236
"IL-2","T_cell_gd","TXK","down",0.430253497817987
"IL-2","T_cell_gd","FYB","down",0.430607630130196
"IL-2","T_cell_gd","BTG1","down",0.431501882905297
"IL-2","T_cell_gd","ADGRE2","down",0.43391805063223
"IL-2","T_cell_gd","PAIP2","down",0.438242515381405
"IL-2","T_cell_gd","EVL","down",0.439196409394814
"IL-2","T_cell_gd","CRLF3","down",0.444291974629995
"IL-2","T_cell_gd","SUPT4H1","down",0.451434948668887
"IL-2","T_cell_gd","RAMP3","down",0.458349959111762
"IL-2","T_cell_gd","FAAH","down",0.461888726388426
"IL-2","T_cell_gd","CD96","down",0.466851293970217
"IL-2","T_cell_gd","UBB","down",0.468227156571085
"IL-2","T_cell_gd","DAP","down",0.475574375434016
"IL-2","T_cell_gd","H2AFV","down",0.483844587163781
"IL-2","T_cell_gd","PDCD4","down",0.502484787190928
"IL-2","T_cell_gd","ZFP36L2","down",0.503634880301747
"IL-2","T_cell_gd","NR4A1","down",0.513184624146944
"IL-2","T_cell_gd","TSPO","down",0.513509631325649
"IL-2","T_cell_gd","KLHL24","down",0.518941633115196
"IL-2","T_cell_gd","NEURL3","down",0.519300436968488
"IL-2","T_cell_gd","HIST1H1C","down",0.526067136613258
"IL-2","T_cell_gd","EMB","down",0.557516546604182
"IL-2","T_cell_gd","S100A10","down",0.574391086992507
"IL-2","T_cell_gd","SELENOP","down",0.575293604912433
"IL-2","T_cell_gd","UBA52","down",0.577763063406194
"IL-2","T_cell_gd","MXD4","down",0.584673124433118
"IL-2","T_cell_gd","CLK1","down",0.5880881628752
"IL-2","T_cell_gd","KLF6","down",0.591160417479226
"IL-2","T_cell_gd","CCR6","down",0.601416337974644
"IL-2","T_cell_gd","TSC22D3","down",0.604763837460866
"IL-2","T_cell_gd","PNRC1","down",0.614359986134446
"IL-2","T_cell_gd","TXNIP","down",0.624960363819944
"IL-2","T_cell_gd","JUND","down",0.62964311921971
"IL-2","T_cell_gd","KLRC4-KLRK1","down",0.65767236590487
"IL-2","T_cell_gd","SDC1","down",0.660506446295218
"IL-2","T_cell_gd","RGS10","down",0.661441649611229
"IL-2","T_cell_gd","HSPA1B","down",0.664752613721776
"IL-2","T_cell_gd","CD28","down",0.666393678975594
"IL-2","T_cell_gd","PPP1R15A","down",0.681271842028748
"IL-2","T_cell_gd","IL18R1","down",0.690216384030926
"IL-2","T_cell_gd","UBC","down",0.69532807328127
"IL-2","T_cell_gd","HMGB2","down",0.706253077047238
"IL-2","T_cell_gd","COX7A2L","down",0.734821061849954
"IL-2","T_cell_gd","RGS2","down",0.753727227829674
"IL-2","T_cell_gd","YPEL3","down",0.774681243122582
"IL-2","T_cell_gd","FOSB","down",0.780124348466665
"IL-2","T_cell_gd","SMPDL3A","down",0.785237923625162
"IL-2","T_cell_gd","CITED2","down",0.833399649721137
"IL-2","T_cell_gd","IL7R","down",0.841909289447812
"IL-2","T_cell_gd","ST3GAL6","down",0.8439876618389
"IL-2","T_cell_gd","DUSP1","down",0.952163634328451
"IL-2","T_cell_gd","CD7","down",0.998387685509761
"IL-2","T_cell_gd","HSPA1A","down",1.03057778832928
"IL-2","T_cell_gd","JUNB","down",1.06697887804015
"IL-2","T_cell_gd","JUN","down",1.13390206891979
"IL-2","T_cell_gd","KLF2","down",1.23691831902243
"IL-2","T_cell_gd","BTG2","down",1.35070696545238
"IL-2","T_cell_gd","FOS","down",1.53235112962757
"IL-2","T_cell_gd","CCL5","down",1.92229411955223
"IL-4","T_cell_gd","GZMA","up",0.879961362885171
"IL-4","T_cell_gd","BCL2","up",0.864480569138915
"IL-4","T_cell_gd","UCP2","up",0.813623931388235
"IL-4","T_cell_gd","HLA-DMA","up",0.796848241198886
"IL-4","T_cell_gd","IL4R","up",0.719797526115346
"IL-4","T_cell_gd","CD8A","up",0.694805030016401
"IL-4","T_cell_gd","AK2","up",0.691947775387036
"IL-4","T_cell_gd","PDCD4","up",0.670049629695948
"IL-4","T_cell_gd","PLAC8","up",0.651342528867259
"IL-4","T_cell_gd","LYST","up",0.63961554079548
"IL-4","T_cell_gd","NME1","up",0.63718524186773
"IL-4","T_cell_gd","ENO1","up",0.594359322273352
"IL-4","T_cell_gd","PPP1R14B","up",0.58969759612918
"IL-4","T_cell_gd","DUSP10","up",0.580207288141373
"IL-4","T_cell_gd","SEC11C","up",0.564037685345778
"IL-4","T_cell_gd","SOCS1","up",0.563688690145384
"IL-4","T_cell_gd","C1QBP","up",0.559296244728723
"IL-4","T_cell_gd","NOP56","up",0.557092879602985
"IL-4","T_cell_gd","PA2G4","up",0.538998306824001
"IL-4","T_cell_gd","CST7","up",0.53348221802363
"IL-4","T_cell_gd","RAN","up",0.531176779183626
"IL-4","T_cell_gd","UQCC2","up",0.527965475574225
"IL-4","T_cell_gd","RANBP1","up",0.525000621598955
"IL-4","T_cell_gd","SLCO3A1","up",0.522745519628012
"IL-4","T_cell_gd","NCL","up",0.519792211051941
"IL-4","T_cell_gd","GNL3","up",0.518145090241496
"IL-4","T_cell_gd","NPM1","up",0.516747788106222
"IL-4","T_cell_gd","SERBP1","up",0.513282028734463
"IL-4","T_cell_gd","STAT4","up",0.512775678035868
"IL-4","T_cell_gd","MIF","up",0.506079777840864
"IL-4","T_cell_gd","GLIPR2","up",0.494792861420609
"IL-4","T_cell_gd","ERH","up",0.490482071725886
"IL-4","T_cell_gd","LSM7","up",0.482458820255696
"IL-4","T_cell_gd","MYBBP1A","up",0.475378792446644
"IL-4","T_cell_gd","CYCS","up",0.471790660897649
"IL-4","T_cell_gd","INPP4B","up",0.470302692447177
"IL-4","T_cell_gd","PHGDH","up",0.466425378465554
"IL-4","T_cell_gd","EIF5A","up",0.463822605156626
"IL-4","T_cell_gd","FOXN3","up",0.461760027930059
"IL-4","T_cell_gd","EIF2S2","up",0.459589518172534
"IL-4","T_cell_gd","TPI1","up",0.450960836445621
"IL-4","T_cell_gd","PPP3CC","up",0.450765531818577
"IL-4","T_cell_gd","DKC1","up",0.447684279061436
"IL-4","T_cell_gd","OTULIN","up",0.440068773283778
"IL-4","T_cell_gd","HMGB1","up",0.43352219969313
"IL-4","T_cell_gd","PPA1","up",0.430899758021536
"IL-4","T_cell_gd","NOP58","up",0.422458865834126
"IL-4","T_cell_gd","CXCR6","up",0.417300220466815
"IL-4","T_cell_gd","CCT3","up",0.413691121666031
"IL-4","T_cell_gd","PTMA","up",0.409130702445711
"IL-4","T_cell_gd","CDK6","up",0.409122220865795
"IL-4","T_cell_gd","SET","up",0.406861889398081
"IL-4","T_cell_gd","MRPS28","up",0.39512553231491
"IL-4","T_cell_gd","CLCN3","up",0.394444461620072
"IL-4","T_cell_gd","CTAGE1","up",0.38510555415277
"IL-4","T_cell_gd","EIF4A1","up",0.381063276161411
"IL-4","T_cell_gd","SLC25A5","up",0.375875989391783
"IL-4","T_cell_gd","SHMT2","up",0.375428014947278
"IL-4","T_cell_gd","CD3EAP","up",0.373742971124415
"IL-4","T_cell_gd","SRM","up",0.37223312930575
"IL-4","T_cell_gd","CYFIP2","up",0.369804084903636
"IL-4","T_cell_gd","SLC39A6","up",0.369358014156709
"IL-4","T_cell_gd","CALR","up",0.36474930979691
"IL-4","T_cell_gd","HNRNPDL","up",0.364135459893125
"IL-4","T_cell_gd","HSP90AB1","up",0.363960935917477
"IL-4","T_cell_gd","CDK4","up",0.36363361027264
"IL-4","T_cell_gd","GAR1","up",0.363285181860495
"IL-4","T_cell_gd","STARD3NL","up",0.361323852592199
"IL-4","T_cell_gd","DOCK10","up",0.361178884190529
"IL-4","T_cell_gd","SNRPF","up",0.358323039111954
"IL-4","T_cell_gd","TRGV11","up",0.353009115885306
"IL-4","T_cell_gd","ELF1","up",0.350429848520605
"IL-4","T_cell_gd","TAF10","up",0.344978693922216
"IL-4","T_cell_gd","MTHFD2","up",0.343374282483411
"IL-4","T_cell_gd","WDR18","up",0.342437720876065
"IL-4","T_cell_gd","PUM3","up",0.340217066793696
"IL-4","T_cell_gd","SNU13","up",0.338902566282797
"IL-4","T_cell_gd","APEX1","up",0.337653172176407
"IL-4","T_cell_gd","NPM3","up",0.337319270144975
"IL-4","T_cell_gd","IMPACT","up",0.335486249428398
"IL-4","T_cell_gd","GSTP1","up",0.334760254975285
"IL-4","T_cell_gd","FABP5","up",0.333409924176436
"IL-4","T_cell_gd","NPTN","up",0.331645758158595
"IL-4","T_cell_gd","TCOF1","up",0.331285966861252
"IL-4","T_cell_gd","TKT","up",0.33119986207963
"IL-4","T_cell_gd","GNPNAT1","up",0.330020372652842
"IL-4","T_cell_gd","GADD45GIP1","up",0.329395564487727
"IL-4","T_cell_gd","NSUN2","up",0.32578073902142
"IL-4","T_cell_gd","MRPL15","up",0.320568289553621
"IL-4","T_cell_gd","XBP1","up",0.317273029294487
"IL-4","T_cell_gd","NDUFAF8","up",0.31646124717899
"IL-4","T_cell_gd","AGFG1","up",0.309704759485889
"IL-4","T_cell_gd","YBX1","up",0.309626923431299
"IL-4","T_cell_gd","DCTPP1","up",0.307001840773818
"IL-4","T_cell_gd","STRAP","up",0.306622041129848
"IL-4","T_cell_gd","RTF2","up",0.306494157233069
"IL-4","T_cell_gd","SUPT16H","up",0.302165195386684
"IL-4","T_cell_gd","FARSA","up",0.302112249716428
"IL-4","T_cell_gd","F2R","up",0.300000460456061
"IL-4","T_cell_gd","SAYSD1","up",0.299697346896649
"IL-4","T_cell_gd","MRPL12","up",0.299192945294068
"IL-4","T_cell_gd","TSR3","up",0.295566291131213
"IL-4","T_cell_gd","ZNF593","up",0.294387437047369
"IL-4","T_cell_gd","GPATCH4","up",0.288571059972086
"IL-4","T_cell_gd","YAF2","up",0.286934765745497
"IL-4","T_cell_gd","MRPL36","up",0.284102732533757
"IL-4","T_cell_gd","METTL1","up",0.283543461954714
"IL-4","T_cell_gd","YDJC","up",0.283457240798954
"IL-4","T_cell_gd","HECTD1","up",0.281041589324778
"IL-4","T_cell_gd","DENR","up",0.2810400327825
"IL-4","T_cell_gd","EPOP","up",0.280528742650875
"IL-4","T_cell_gd","NOLC1","up",0.28048252604814
"IL-4","T_cell_gd","MED1","up",0.27944084668263
"IL-4","T_cell_gd","C16ORF91","up",0.27893752982459
"IL-4","T_cell_gd","FMC1","up",0.277296836265977
"IL-4","T_cell_gd","SLC25A39","up",0.276304325802087
"IL-4","T_cell_gd","SEC24B","up",0.27392223721178
"IL-4","T_cell_gd","CDK2AP1","up",0.272217938337056
"IL-4","T_cell_gd","UQCRQ","up",0.267785389432159
"IL-4","T_cell_gd","HNRNPU","up",0.266017109429757
"IL-4","T_cell_gd","LSM4","up",0.265025275814924
"IL-4","T_cell_gd","ADH5","up",0.264309727766602
"IL-4","T_cell_gd","TMEM147","up",0.263656933610759
"IL-4","T_cell_gd","CHRAC1","up",0.262526601916893
"IL-4","T_cell_gd","VMA22","up",0.260596329639079
"IL-4","T_cell_gd","EIF4EBP2","up",0.260512651777272
